movie_id,original_title,primary_title,start_year,averagerating,numvotes,id,release_date,movie_title,production_budget,domestic_gross,worldwide_gross,gross_earnings
tt1655441,The Age of Adaline,The Age of Adaline,2015,7.2,138924,8,"Apr 24, 2015",The Age of Adaline,,,,
tt1655442,The Artist,The Artist,2011,7.9,217184,34,"Nov 25, 2011",The Artist,,,,
tt1655460,Wanderlust,Wanderlust,2012,5.6,69081,88,"Feb 24, 2012",Wanderlust,,,,
tt1656186,Stolen,Stolen,2012,5.5,41313,53,"Sep 14, 2012",Stolen,,,,
tt1656190,Safe,Safe,2012,6.5,96388,78,"Apr 27, 2012",Safe,,,,
tt1656194,The Comedian,The Comedian,2012,5.5,328,35,"Feb 3, 2017",The Comedian,,,,
tt1657507,Colombiana,Colombiana,2011,6.4,87659,60,"Aug 26, 2011",Colombiana,,,,
tt1658801,Freeheld,Freeheld,2015,6.5,10534,51,"Oct 2, 2015",Freeheld,,,,
tt1659337,The Perks of Being a Wallflower,The Perks of Being a Wallflower,2012,8.0,422671,77,"Sep 21, 2012",The Perks of Being a Wallflower,,,,
tt1661199,Cinderella,Cinderella,2015,6.9,142792,13,"Mar 13, 2015",Cinderella,,,,
tt1661199,Cinderella,Cinderella,2015,6.9,142792,76,"Feb 15, 1950",Cinderella,,,,
tt1661382,Grudge Match,Grudge Match,2013,6.4,54080,77,"Dec 25, 2013",Grudge Match,,,,
tt1661420,Polisse,Polisse,2011,7.3,12506,24,"May 18, 2012",Polisse,,,,
tt1663143,Fun Size,Fun Size,2012,5.4,12926,10,"Oct 26, 2012",Fun Size,,,,
tt1663202,The Revenant,The Revenant,2015,8.0,621193,27,"Dec 25, 2015",The Revenant,,,,
tt1663628,Christmas Mail,Christmas Mail,2010,5.8,1317,45,"Dec 31, 2010",Christmas Mail,,,,
tt1663662,Pacific Rim,Pacific Rim,2013,6.9,443667,72,"Jul 12, 2013",Pacific Rim,,,,
tt1664697,Middle Men,Middle Men,2010,5.8,45,94,"Aug 6, 2010",Middle Men,,,,
tt1666185,All Eyez on Me,All Eyez on Me,2017,5.8,18541,91,"Jun 16, 2017",All Eyez on Me,,,,
tt1666186,Vampires Suck,Vampires Suck,2010,3.4,43984,49,"Aug 18, 2010",Vampires Suck,,,,
tt1666335,The Calling,The Calling,2014,5.8,7350,43,"Dec 31, 2009",The Calling,,,,
tt1666335,The Calling,The Calling,2014,5.8,7350,55,"Mar 1, 2002",The Calling,,,,
tt1667307,Damsels in Distress,Damsels in Distress,2011,5.7,8794,31,"Apr 6, 2012",Damsels in Distress,,,,
tt1667310,Deadfall,Deadfall,2012,6.3,36491,83,"Dec 7, 2012",Deadfall,,,,
tt1667353,Mirror Mirror,Mirror Mirror,2012,5.6,79510,7,"Mar 30, 2012",Mirror Mirror,,,,
tt1667889,Ice Age: Continental Drift,Ice Age: Continental Drift,2012,6.6,175601,14,"Jul 13, 2012",Ice Age: Continental Drift,,,,
tt1668200,Elle s'appelait Sarah,Sarah's Key,2010,7.5,15067,68,"Jul 22, 2011",Elle s'appelait Sarah,,,,
tt1669617,Home Run,Home Run,2010,4.2,66,66,"Apr 19, 2013",Home Run,,,,
tt1670345,Now You See Me,Now You See Me,2013,7.3,553156,41,"May 31, 2013",Now You See Me,,,,
tt1673697,The Sapphires,The Sapphires,2012,7.0,12143,3,"Mar 22, 2013",The Sapphires,,,,
tt1674771,Entourage,Entourage,2015,6.6,71519,30,"Jun 3, 2015",Entourage,,,,
tt1674784,Trespass,Trespass,2011,5.3,39404,54,"Oct 14, 2011",Trespass,,,,
tt1675192,Take Shelter,Take Shelter,2011,7.4,83200,9,"Sep 30, 2011",Take Shelter,,,,
tt1675846,Checkmate,Checkmate,2010,4.7,27,17,"Sep 8, 2015",Checkmate,,,,
tt1677720,Ready Player One,Ready Player One,2018,7.5,301660,78,"Mar 29, 2018",Ready Player One,,,,
tt1679248,My Last Day Without You,My Last Day Without You,2011,5.7,1178,15,"Oct 4, 2013",My Last Day Without You,,,,
tt1679335,Trolls,Trolls,2016,6.5,63295,73,"Nov 4, 2016",Trolls,,,,
tt1681370,The Algerian,The Algerian,2014,5.3,195,46,"Jun 26, 2015",The Algerian,,,,
tt1681371,The One,The One,2011,5.0,681,10,"Nov 2, 2001",The One,,,,
tt1682180,Stoker,Stoker,2013,6.8,97393,29,"Mar 1, 2013",Stoker,,,,
tt1682181,Bully,Bully,2011,7.4,9597,79,"Jul 13, 2001",Bully,,,,
tt1683003,The Tempest,The Tempest,2010,7.8,94,1,"Dec 10, 2010",The Tempest,,,,
tt1684628,Circumstance,Circumstance,2011,5.9,7055,41,"Aug 26, 2011",Circumstance,,,,
tt1686018,Creature,Creature,2011,3.7,2723,38,"Sep 9, 2011",Creature,,,,
tt1687901,The Awakening,The Awakening,2011,6.5,60215,4,"Aug 17, 2012",The Awakening,,,,
tt1690953,Despicable Me 2,Despicable Me 2,2013,7.4,344230,22,"Jul 3, 2013",Despicable Me 2,,,,
tt1691149,Saving Grace,Saving Grace,2010,5.6,56,95,"Aug 4, 2000",Saving Grace,,,,
tt1691450,Plastic,Plastic,2011,6.2,91,39,"Sep 26, 2014",Plastic,,,,
tt1691916,Before I Fall,Before I Fall,2017,6.4,39282,12,"Mar 3, 2017",Before I Fall,,,,
tt1692084,High Road,High Road,2011,5.4,1508,28,"Mar 6, 2012",High Road,,,,
tt1692486,Carnage,Carnage,2011,7.2,111372,7,"Dec 16, 2011",Carnage,,,,
tt1693039,Pinocchio,Pinocchio,2012,6.3,224,24,"Dec 25, 2002",Pinocchio,,,,
tt1693039,Pinocchio,Pinocchio,2012,6.3,224,68,"Feb 9, 1940",Pinocchio,,,,
tt1694020,The Guilt Trip,The Guilt Trip,2012,5.8,33702,59,"Dec 19, 2012",The Guilt Trip,,,,
tt1694021,Into the Grizzly Maze,Into the Grizzly Maze,2015,5.3,7006,47,"May 19, 2015",Into the Grizzly Maze,,,,
tt1695994,The Virginity Hit,The Virginity Hit,2010,4.6,3696,44,"Sep 24, 2010",The Virginity Hit,,,,
tt1698641,"Alexander and the Terrible, Horrible, No Good, Very Bad Day","Alexander and the Terrible, Horrible, No Good, Very Bad Day",2014,6.2,37325,44,"Oct 10, 2014","Alexander and the Terrible, Horrible, No Good, Very Bad Day",,,,
tt1699745,Captive,Captive,2012,6.0,674,23,"Sep 18, 2015",Captive,,,,
tt1699755,Peeples,Peeples,2013,5.3,4452,98,"May 10, 2013",Peeples,,,,
tt1700841,Sausage Party,Sausage Party,2016,6.2,159111,28,"Aug 12, 2016",Sausage Party,,,,
tt1701990,Detention,Detention,2011,5.8,14221,45,"Apr 13, 2012",Detention,,,,
tt1702425,Casa de mi Padre,Casa de mi Padre,2012,5.5,19170,53,"Mar 16, 2012",Casa de mi Padre,,,,
tt1702439,Safe Haven,Safe Haven,2013,6.7,97055,41,"Feb 14, 2013",Safe Haven,,,,
tt1702443,Justin Bieber: Never Say Never,Justin Bieber: Never Say Never,2011,1.6,74978,48,"Feb 11, 2011",Justin Bieber: Never Say Never,,,,
tt1702455,Archaeology of a Woman,Archaeology of a Woman,2012,7.9,16,38,"Sep 12, 2014",Archaeology of a Woman,,,,
tt1703199,Grave Encounters,Grave Encounters,2011,6.1,48125,76,"Sep 9, 2011",Grave Encounters,,,,
tt1703957,Genius,Genius,2016,6.6,15611,10,"Jun 10, 2016",Genius,,,,
tt1704573,Bernie,Bernie,2011,6.8,53765,48,"Apr 27, 2012",Bernie,,,,
tt1705952,Tarzan,Tarzan,2013,4.8,11728,100,"Jun 16, 1999",Tarzan,,,,
tt1706593,Chronicle,Chronicle,2012,7.1,229258,55,"Feb 3, 2012",Chronicle,,,,
tt1706620,Snowpiercer,Snowpiercer,2013,7.1,239264,27,"Jun 27, 2014",Snowpiercer,,,,
tt1708473,Gerry,Gerry,2011,6.8,298,56,"Feb 14, 2003",Gerry,,,,
tt1709105,Drive,Drive,2010,6.3,20,36,"Sep 16, 2011",Drive,,,,
tt1709143,The Last Days on Mars,The Last Days on Mars,2013,5.5,33137,25,"Dec 6, 2013",The Last Days on Mars,,,,
tt1710396,Joyful Noise,Joyful Noise,2012,5.8,7575,86,"Jan 13, 2012",Joyful Noise,,,,
tt1711525,Office Christmas Party,Office Christmas Party,2016,5.8,59253,81,"Dec 9, 2016",Office Christmas Party,,,,
tt1712170,Alex Cross,Alex Cross,2012,5.1,30951,100,"Oct 19, 2012",Alex Cross,,,,
tt1712261,Triple 9,Triple 9,2016,6.3,60369,33,"Feb 26, 2016",Triple 9,,,,
tt1713561,Upside Down,Upside Down,2011,7.7,6,4,"Mar 15, 2013",Upside Down,,,,
tt1714206,The Spectacular Now,The Spectacular Now,2013,7.1,133887,22,"Aug 2, 2013",The Spectacular Now,,,,
tt1714210,Weekend,Weekend,2011,7.6,25424,43,"Sep 23, 2011",Weekend,,,,
tt1715336,Anna,Anna,2013,6.5,19733,64,"Jun 6, 2014",Anna,,,,
tt1716760,Raymond Did It,Raymond Did It,2011,3.3,211,32,"Feb 11, 2011",Raymond Did It,,,,
tt1716777,People Like Us,People Like Us,2012,7.1,39618,60,"Jun 29, 2012",People Like Us,,,,
tt1717210,Should've Been Romeo,Should've Been Romeo,2012,6.5,44,96,"Dec 31, 2012",Should've Been Romeo,,,,
tt1719071,Another Happy Day,Another Happy Day,2011,6.0,3793,52,"Nov 18, 2011",Another Happy Day,,,,
tt1719676,Vamps,Vamps,2010,4.5,13,79,"Nov 2, 2012",Vamps,,,,
tt1720182,October Baby,October Baby,2011,6.8,6903,35,"Mar 23, 2012",October Baby,,,,
tt1723121,We're the Millers,We're the Millers,2013,7.0,371759,90,"Aug 7, 2013",We're the Millers,,,,
tt1723811,Shame,Shame,2011,7.2,171353,97,"Dec 2, 2011",Shame,,,,
tt1726589,L!fe Happens,L!fe Happens,2011,5.6,7229,34,"Apr 13, 2012",L!fe Happens,,,,
tt1726592,Before I Go to Sleep,Before I Go to Sleep,2014,6.3,64684,49,"Oct 31, 2014",Before I Go to Sleep,,,,
tt1726669,Killer Joe,Killer Joe,2011,6.7,67842,90,"Jul 27, 2012",Killer Joe,,,,
tt1727261,Father's Day,Father's Day,2011,6.0,2482,24,"May 9, 1997",Father's Day,,,,
tt1727388,The Way Way Back,The Way Way Back,2013,7.4,132642,83,"Jul 5, 2013",The Way Way Back,,,,
tt1727776,Scouts Guide to the Zombie Apocalypse,Scouts Guide to the Zombie Apocalypse,2015,6.3,40479,25,"Oct 30, 2015",Scouts Guide to the Zombie Apocalypse,,,,
tt1727816,Screwed,Screwed,2011,5.7,1900,11,"May 12, 2000",Screwed,,,,
tt1727824,Bohemian Rhapsody,Bohemian Rhapsody,2018,8.0,345466,84,"Nov 2, 2018",Bohemian Rhapsody,,,,
tt1728200,The Box,The Box,2011,6.3,51,66,"Nov 6, 2009",The Box,,,,
tt1728973,The Family,The Family,2011,5.0,833,22,"Sep 13, 2013",The Family,,,,
tt1730687,Darling Companion,Darling Companion,2012,5.1,3085,34,"Apr 20, 2012",Darling Companion,,,,
tt1730764,Supernova,Supernova,2014,5.7,233,41,"Jan 14, 2000",Supernova,,,,
tt1731141,Ender's Game,Ender's Game,2013,6.6,211722,36,"Nov 1, 2013",Ender's Game,,,,
tt1731697,The Lords of Salem,The Lords of Salem,2012,5.1,25089,84,"Apr 19, 2013",The Lords of Salem,,,,
tt1734060,50/50,50/50,2010,7.5,11,73,"Sep 30, 2011",50/50,,,,
tt1734433,Eden,Eden,2012,6.7,7709,66,"Jan 19, 2016",Eden,,,,
tt1735898,Snow White and the Huntsman,Snow White and the Huntsman,2012,6.1,258938,19,"Jun 1, 2012",Snow White and the Huntsman,,,,
tt1736017,Last Man Standing,Last Man Standing,2010,5.2,22,66,"Sep 20, 1996",Last Man Standing,,,,
tt1737110,The Terrorist,The Actor,2018,6.5,42,48,"Jan 14, 2000",The Terrorist,,,,
tt1737256,The Island,The Island,2011,5.1,705,100,"Jul 22, 2005",The Island,,,,
tt1737256,The Island,The Island,2011,5.1,705,35,"Jun 13, 1980",The Island,,,,
tt1737267,Wanted,Wanted,2010,6.3,271,37,"Jun 27, 2008",Wanted,,,,
tt1739304,Open Secret,Open Secret,2011,6.5,39,97,"Mar 25, 2015",Open Secret,,,,
tt1740017,Payback,Payback,2010,5.5,58,10,"Feb 5, 1999",Payback,,,,
tt1740707,Trolljegeren,Trollhunter,2010,7.0,63470,17,"Jun 10, 2011",Trolljegeren,,,,
tt1741273,Secret in Their Eyes,Secret in Their Eyes,2015,6.3,37455,94,"Nov 20, 2015",Secret in Their Eyes,,,,
tt1742044,Jersey Boys,Jersey Boys,2014,6.8,30410,43,"Jun 20, 2014",Jersey Boys,,,,
tt1742334,Sabotage,Sabotage,2014,5.7,55597,29,"Mar 28, 2014",Sabotage,,,,
tt1742336,Your Sister's Sister,Your Sister's Sister,2011,6.7,24780,73,"Jun 15, 2012",Your Sister's Sister,,,,
tt1742650,I Don't Know How She Does It,I Don't Know How She Does It,2011,4.9,18552,58,"Sep 16, 2011",I Don't Know How She Does It,,,,
tt1747958,Blood Ties,Blood Ties,2013,6.5,17771,52,"Mar 21, 2014",Blood Ties,,,,
tt1748122,Moonrise Kingdom,Moonrise Kingdom,2012,7.8,291750,33,"May 25, 2012",Moonrise Kingdom,,,,
tt1748124,Much Ado About Nothing,Much Ado About Nothing,2010,4.5,8,82,"May 7, 1993",Much Ado About Nothing,,,,
tt1748179,Red Lights,Red Lights,2012,6.2,55287,56,"Jul 13, 2012",Red Lights,,,,
tt1748207,Sound of My Voice,Sound of My Voice,2011,6.6,19387,68,"Apr 27, 2012",Sound of My Voice,,,,
tt1748227,The Collection,The Collection,2012,6.1,42256,52,"Nov 30, 2012",The Collection,,,,
tt1753460,August,August,2011,5.9,1609,40,"Jul 11, 2008",August,,,,
tt1754633,The Ghastly Love of Johnny X,The Ghastly Love of Johnny X,2012,5.7,386,74,"Oct 26, 2012",The Ghastly Love of Johnny X,,,,
tt1754651,The Last Shot,The Last Shot,2010,8.0,9,36,"Sep 24, 2004",The Last Shot,,,,
tt1756851,Twixt,Twixt,2011,4.8,9774,66,"Jul 23, 2013",Twixt,,,,
tt1757772,Jackie,Jackie,2010,7.1,1338,87,"Dec 2, 2016",Jackie,,,,
tt1758575,Blue Like Jazz,Blue Like Jazz,2012,5.9,2810,72,"Apr 13, 2012",Blue Like Jazz,,,,
tt1758692,Like Crazy,Like Crazy,2011,6.7,55841,74,"Oct 28, 2011",Like Crazy,,,,
tt1758741,People Like Us,People Like Us,2010,6.4,13,60,"Jun 29, 2012",People Like Us,,,,
tt1758795,The To Do List,The To Do List,2013,5.8,34524,77,"Jul 26, 2013",The To Do List,,,,
tt1758810,The Snowman,The Snowman,2017,5.1,47890,40,"Oct 20, 2017",The Snowman,,,,
tt1763303,The First Time,The First Time,2012,6.9,62589,67,"Oct 19, 2012",The First Time,,,,
tt1764183,Arbitrage,Arbitrage,2012,6.6,46774,9,"Sep 14, 2012",Arbitrage,,,,
tt1764234,Killing Them Softly,Killing Them Softly,2012,6.2,124086,82,"Nov 30, 2012",Killing Them Softly,,,,
tt1764615,Subconscious,Subconscious,2010,4.5,172,78,"Mar 10, 2015",Subconscious,,,,
tt1764651,The Expendables 2,The Expendables 2,2012,6.6,277584,81,"Aug 17, 2012",The Expendables 2,,,,
tt1767382,Silent House,Silent House,2011,5.3,20831,97,"Mar 9, 2012",Silent House,,,,
tt1769363,The Giant Mechanical Man,The Giant Mechanical Man,2012,6.7,8921,43,"Apr 27, 2012",The Giant Mechanical Man,,,,
tt1772240,Apollo 18,Apollo 18,2011,5.2,51427,94,"Sep 2, 2011",Apollo 18,,,,
tt1772261,The Curse of Downers Grove,The Curse of Downers Grove,2015,4.5,1618,98,"Aug 21, 2015",The Curse of Downers Grove,,,,
tt1772288,Danny Collins,Danny Collins,2015,7.0,27435,59,"Mar 20, 2015",Danny Collins,,,,
tt1772317,Nerve,Nerve,2011,6.8,88,43,"Jul 27, 2016",Nerve,,,,
tt1772341,Wreck-It Ralph,Wreck-It Ralph,2012,7.7,344496,31,"Nov 2, 2012",Wreck-It Ralph,,,,
tt1772408,Trade of Innocents,Trade of Innocents,2012,5.4,860,3,"Oct 5, 2012",Trade of Innocents,,,,
tt1772422,Outside Bet,Outside Bet,2012,5.0,267,75,"Feb 24, 2015",Outside Bet,,,,
tt1777595,50 to 1,50 to 1,2014,6.6,1739,93,"Mar 21, 2014",50 to 1,,,,
tt1778304,Paranormal Activity 3,Paranormal Activity 3,2011,5.8,85689,51,"Oct 21, 2011",Paranormal Activity 3,,,,
tt1781058,Wilson,Wilson,2017,5.8,8985,44,"Aug 1, 1944",Wilson,,,,
tt1781769,Anna Karenina,Anna Karenina,2012,6.6,84668,13,"Nov 16, 2012",Anna Karenina,,,,
tt1781784,Burn,Burn,2012,7.5,663,10,"Jul 20, 2012",Burn,,,,
tt1781827,Hands of Stone,Hands of Stone,2016,6.6,12851,74,"Aug 26, 2016",Hands of Stone,,,,
tt1781922,No Escape,No Escape,2015,6.8,70222,74,"Aug 26, 2015",No Escape,,,,
tt1781935,The Ridges,The Ridges,2011,2.9,127,59,"Nov 25, 2011",The Ridges,,,,
tt1783264,Elysium,Elysium,2010,6.0,6,92,"Aug 9, 2013",Elysium,,,,
tt1787759,Madea's Big Happy Family,Madea's Big Happy Family,2011,4.7,6996,92,"Apr 22, 2011",Madea's Big Happy Family,,,,
tt1788391,Kill List,Kill List,2011,6.4,32807,70,"Feb 3, 2012",Kill List,,,,
tt1790809,Pirates of the Caribbean: Dead Men Tell No Tales,Pirates of the Caribbean: Dead Men Tell No Tales,2017,6.6,228592,25,"May 26, 2017",Pirates of the Caribbean: Dead Men Tell No Tales,,,,
tt1790864,The Maze Runner,The Maze Runner,2014,6.8,387038,60,"Sep 19, 2014",The Maze Runner,,,,
tt1790885,Zero Dark Thirty,Zero Dark Thirty,2012,7.4,251072,66,"Dec 19, 2012",Zero Dark Thirty,,,,
tt1790886,The Campaign,The Campaign,2012,6.1,118678,18,"Aug 10, 2012",The Campaign,,,,
tt1791528,Inherent Vice,Inherent Vice,2014,6.7,83346,56,"Dec 12, 2014",Inherent Vice,,,,
tt1791679,Weekend,Weekend,2011,4.0,583,43,"Sep 23, 2011",Weekend,,,,
tt1791682,While We're Young,While We're Young,2014,6.3,41327,45,"Mar 27, 2015",While We're Young,,,,
tt1792647,Cirque du Soleil: Worlds Away,Cirque du Soleil: Worlds Away,2012,6.8,7643,77,"Dec 21, 2012",Cirque du Soleil: Worlds Away,,,,
tt1798243,Rudderless,Rudderless,2014,7.5,16303,78,"Oct 17, 2014",Rudderless,,,,
tt1798291,This Is Martin Bonner,This Is Martin Bonner,2013,6.6,846,29,"Jun 21, 2013",This Is Martin Bonner,,,,
tt1798684,Southpaw,Southpaw,2015,7.4,199783,92,"Jul 24, 2015",Southpaw,,,,
tt1798709,Her,Her,2013,8.0,467232,80,"Jan 10, 2014",Her,,,,
tt1799508,After,After,2012,5.5,4881,2,"Dec 31, 2012",After,,,,
tt1799516,Benji,Benji,2018,6.4,2779,30,"Nov 15, 1974",Benji,,,,
tt1800241,American Hustle,American Hustle,2013,7.2,418221,80,"Dec 13, 2013",American Hustle,,,,
tt1800246,That Awkward Moment,That Awkward Moment,2014,6.2,92148,78,"Jan 31, 2014",That Awkward Moment,,,,
tt1800337,Lords of London,Lords of London,2014,3.2,703,34,"Sep 1, 2015",Lords of London,,,,
tt1800741,Step Up Revolution,Step Up Revolution,2012,6.5,51295,74,"Jul 27, 2012",Step Up Revolution,,,,
tt1801552,Gotti,Gotti,2018,4.8,10358,64,"Jun 15, 2018",Gotti,,,,
tt1805319,Mama,Mama,2010,4.5,6,9,"Jan 18, 2013",Mama,,,,
tt1805411,Son of God,Son of God,2010,6.8,13,11,"Feb 28, 2014",Son of God,,,,
tt1807022,Super,Super,2010,8.1,1869,34,"Apr 1, 2011",Super,,,,
tt1809398,Unbroken,Unbroken,2014,7.2,129981,82,"Dec 25, 2014",Unbroken,,,,
tt1810683,Little Boy,Little Boy,2015,7.4,20945,65,"Apr 24, 2015",Little Boy,,,,
tt1814621,Admission,Admission,2013,5.7,31849,76,"Mar 22, 2013",Admission,,,,
tt1815862,After Earth,After Earth,2013,4.8,181687,53,"May 31, 2013",After Earth,,,,
tt1817273,The Place Beyond the Pines,The Place Beyond the Pines,2012,7.3,226765,67,"Mar 29, 2013",The Place Beyond the Pines,,,,
tt1817771,Freaks of Nature,Freaks of Nature,2015,5.9,9670,83,"Oct 30, 2015",Freaks of Nature,,,,
tt1819776,Virus,Virus,2011,5.4,5,69,"Jan 15, 1999",Virus,,,,
tt1821549,Nebraska,Nebraska,2013,7.7,105304,91,"Nov 15, 2013",Nebraska,,,,
tt1821658,The Nut Job,The Nut Job,2014,5.7,24587,72,"Jan 17, 2014",The Nut Job,,,,
tt1821682,Traffic,Traffic,2011,8.0,3551,16,"Dec 27, 2000",Traffic,,,,
tt1821694,RED 2,RED 2,2013,6.6,148846,28,"Jul 19, 2013",RED 2,,,,
tt1822311,Sparrows Dance,Sparrows Dance,2012,6.8,550,49,"Aug 23, 2013",Sparrows Dance,,,,
tt1822382,Reagan,Reagan,2011,7.4,732,30,"Dec 31, 2019",Reagan,,,,
tt1823664,Annie,Annie,2014,5.3,31241,89,"Dec 19, 2014",Annie,,,,
tt1823672,Chappie,Chappie,2015,6.8,213733,11,"Mar 6, 2015",Chappie,,,,
tt1825683,Black Panther,Black Panther,2018,7.3,516148,42,"Feb 16, 2018",Black Panther,,,,
tt1825801,Hostel,Hostel,2011,5.1,513,7,"Jan 6, 2006",Hostel,,,,
tt1825978,The Artist,The Artist,2011,6.8,6,34,"Nov 25, 2011",The Artist,,,,
tt1826590,About Last Night,About Last Night,2014,6.1,21078,58,"Feb 14, 2014",About Last Night,,,,
tt1826727,Life of the Party,Life of the Party,2017,7.6,47,88,"May 11, 2018",Life of the Party,,,,
tt1827354,Airborne,Airborne,2012,3.9,2248,85,"Sep 14, 2012",Airborne,,,,
tt1828325,The Gambler,The Gambler,2015,7.0,10,25,"Dec 10, 2014",The Gambler,,,,
tt1828325,The Gambler,The Gambler,2015,7.0,10,50,"Aug 4, 1999",The Gambler,,,,
tt1831825,Wanted,Wanted,2011,4.5,95,37,"Jun 27, 2008",Wanted,,,,
tt1832382,Jodaeiye Nader az Simin,A Separation,2011,8.3,197684,59,"Dec 30, 2011",Jodaeiye Nader az Simin,,,,
tt1832471,Space Pirate Captain Harlock,Space Pirate Captain Harlock,2010,7.1,324,11,"Dec 31, 2013",Space Pirate Captain Harlock,,,,
tt1836212,All Superheroes Must Die,All Superheroes Must Die,2011,4.0,1977,56,"Jan 4, 2013",All Superheroes Must Die,,,,
tt1837636,Queen of the Desert,Queen of the Desert,2015,5.7,8529,22,"Apr 14, 2017",Queen of the Desert,,,,
tt1837703,The Fifth Estate,The Fifth Estate,2013,6.2,36392,50,"Oct 18, 2013",The Fifth Estate,,,,
tt1838722,Truth or Dare,Truth or Die,2012,5.6,8123,91,"Apr 13, 2018",Truth or Dare,,,,
tt1839425,True Bromance,True Bromance,2011,5.9,39,97,"Dec 31, 2011",True Bromance,,,,
tt1839642,The Face of Love,The Face of Love,2013,6.2,4710,29,"Mar 7, 2014",The Face of Love,,,,
tt1840309,Divergent,Divergent,2014,6.7,399703,95,"Mar 21, 2014",Divergent,,,,
tt1840417,The Words,The Words,2012,7.1,70308,46,"Sep 7, 2012",The Words,,,,
tt1841642,Demonic,Demonic,2015,5.3,12025,56,"Oct 10, 2017",Demonic,,,,
tt1843866,Captain America: The Winter Soldier,Captain America: The Winter Soldier,2014,7.8,666252,16,"Apr 4, 2014",Captain America: The Winter Soldier,,,,
tt1843902,Dinosaur,Dinosaur,2011,7.2,23,58,"May 19, 2000",Dinosaur,,,,
tt1844203,Inescapable,Inescapable,2012,5.2,2410,53,"Feb 22, 2013",Inescapable,,,,
tt1846800,Trash,Trash,2010,7.2,8,46,"Oct 9, 2015",Trash,,,,
tt1848832,Crawl,Crawl,2011,4.7,1095,16,"Jul 12, 2019",Crawl,,,,
tt1848834,Crossroads,Crossroads,2015,7.8,8,67,"Feb 15, 2002",Crossroads,,,,
tt1848834,Crossroads,Crossroads,2015,7.8,8,86,"Jun 23, 2015",Crossroads,,,,
tt1849111,Superstar,Superstar,2012,5.3,834,89,"Oct 8, 1999",Superstar,,,,
tt1850457,Sisters,Sisters,2015,6.0,58994,57,"Dec 18, 2015",Sisters,,,,
tt1852001,Le bonheur d'Elza,Elza,2011,6.8,40,46,"May 5, 2015",Le bonheur d'Elza,,,,
tt1853728,Django Unchained,Django Unchained,2012,8.4,1211405,69,"Dec 25, 2012",Django Unchained,,,,
tt1853739,You're Next,You're Next,2011,6.6,79451,17,"Aug 23, 2013",You're Next,,,,
tt1854564,Percy Jackson: Sea of Monsters,Percy Jackson: Sea of Monsters,2013,5.8,102313,64,"Aug 7, 2013",Percy Jackson: Sea of Monsters,,,,
tt1854582,The Helpers,No Vacancy,2012,4.3,1762,63,"Dec 31, 2012",The Helpers,,,,
tt1855199,End of Watch,End of Watch,2012,7.6,211308,29,"Sep 21, 2012",End of Watch,,,,
tt1855325,Resident Evil: Retribution,Resident Evil: Retribution,2012,5.4,125191,4,"Sep 14, 2012",Resident Evil: Retribution,,,,
tt1855401,Tim and Eric's Billion Dollar Movie,Tim and Eric's Billion Dollar Movie,2012,5.4,9004,44,"Mar 2, 2012",Tim and Eric's Billion Dollar Movie,,,,
tt1856101,Blade Runner 2049,Blade Runner 2049,2017,8.0,376241,80,"Oct 6, 2017",Blade Runner 2049,,,,
tt1859650,To Rome with Love,To Rome with Love,2012,6.3,79381,58,"Jun 22, 2012",To Rome with Love,,,,
tt1860213,Dirty Grandpa,Dirty Grandpa,2016,5.9,101393,62,"Jan 22, 2016",Dirty Grandpa,,,,
tt1860353,Turbo,Turbo,2013,6.4,74639,31,"Jul 17, 2013",Turbo,,,,
tt1860357,Deepwater Horizon,Deepwater Horizon,2016,7.1,133303,47,"Sep 30, 2016",Deepwater Horizon,,,,
tt1861343,Hayride,Hayride,2012,3.4,622,13,"Dec 31, 2012",Hayride,,,,
tt1862079,Safety Not Guaranteed,Safety Not Guaranteed,2012,7.0,111907,77,"Jun 8, 2012",Safety Not Guaranteed,,,,
tt1865346,Detention of the Dead,Detention of the Dead,2012,4.6,2414,66,"Jun 28, 2013",Detention of the Dead,,,,
tt1866249,The Sessions,The Sessions,2012,7.2,39731,33,"Oct 19, 2012",The Sessions,,,,
tt1867035,Race,Race,2011,3.9,73,90,"Feb 19, 2016",Race,,,,
tt1868050,Mama,Mama,2010,6.8,24,9,"Jan 18, 2013",Mama,,,,
tt1869233,Three Kings,Three Kings,2011,4.0,153,22,"Oct 1, 1999",Three Kings,,,,
tt1869425,Filly Brown,Filly Brown,2012,5.7,1003,52,"Apr 19, 2013",Filly Brown,,,,
tt1869538,Life,Life,2010,7.8,5,51,"Apr 16, 1999",Life,,,,
tt1869538,Life,Life,2010,7.8,5,66,"Mar 24, 2017",Life,,,,
tt1869716,The East,The East,2013,6.8,46804,99,"May 31, 2013",The East,,,,
tt1869759,The Train,The Train,2011,4.6,117,100,"Mar 7, 1965",The Train,,,,
tt1870529,Won't Back Down,Won't Back Down,2012,6.4,5915,49,"Sep 28, 2012",Won't Back Down,,,,
tt1872026,Cure,Cure,2011,4.9,11,68,"Jul 6, 2001",Cure,,,,
tt1872181,The Amazing Spider-Man 2,The Amazing Spider-Man 2,2014,6.6,388363,56,"May 2, 2014",The Amazing Spider-Man 2,,,,
tt1872194,The Judge,The Judge,2014,7.4,162952,41,"Oct 10, 2014",The Judge,,,,
tt1874789,Supporting Characters,Supporting Characters,2012,6.4,821,11,"Jan 25, 2013",Supporting Characters,,,,
